patch,champ,role,picks_by,bans_vs
16.01,Jarvan IV,jng,3,5
16.01,Malphite,jng,3,5
16.01,Orianna,mid,2,5
16.01,Varus,bot,2,5
16.01,Neeko,sup,3,3
16.01,Ryze,mid,2,4
16.01,Zaahen,top,3,3
16.01,Ambessa,top,2,3
16.01,Jayce,top,0,5
16.01,Rumble,top,2,3
16.01,Vi,jng,3,2
16.01,Bard,sup,2,2
16.01,Jax,top,0,4
16.01,Nautilus,sup,2,2
16.01,Rakan,sup,2,2
16.01,Sivir,bot,4,0
16.01,Yunara,bot,3,1
16.01,Alistar,sup,2,1
16.01,Aurora,mid,1,2
16.01,K'Sante,top,2,1
16.01,Miss Fortune,bot,3,0
16.01,Poppy,sup,1,2
16.01,Renekton,top,2,1
16.01,Sion,top,1,2
16.01,Wukong,jng,2,1
16.01,Xin Zhao,jng,3,0
16.01,Ahri,mid,2,0
16.01,Aphelios,bot,2,0
16.01,Gnar,top,1,1
16.01,Gwen,top,2,0
16.01,Lulu,sup,1,1
16.01,Sylas,mid,0,2
16.01,Taliyah,mid,2,0
16.01,Thresh,sup,1,1
16.01,Viktor,mid,2,0
16.01,Akali,mid,0,1
16.01,Anivia,mid,1,0
16.01,Azir,mid,1,0
16.01,Cassiopeia,mid,0,1
16.01,Dr. Mundo,jng,1,0
16.01,Galio,mid,1,0
16.01,Jhin,bot,1,0
16.01,Kai'Sa,bot,0,1
16.01,Leona,sup,1,0
16.01,Nocturne,jng,0,1
16.01,Qiyana,jng,0,1
16.01,Yone,mid,0,1
16.01,Ziggs,mid,1,0
16.02,Neeko,sup,1,6
16.02,Rumble,top,2,3
16.02,Jayce,top,0,4
16.02,Malphite,jng,0,4
16.02,Orianna,mid,2,2
16.02,Sion,top,4,0
16.02,Sivir,bot,2,2
16.02,Varus,bot,1,3
16.02,Yunara,bot,2,2
16.02,Aphelios,bot,0,3
16.02,Bard,sup,2,1
16.02,Lulu,sup,1,2
16.02,Nautilus,sup,3,0
16.02,Nocturne,jng,3,0
16.02,Poppy,sup,0,3
16.02,Renekton,top,2,1
16.02,Vi,jng,2,1
16.02,Alistar,sup,2,0
16.02,Anivia,mid,1,1
16.02,Aurora,mid,0,2
16.02,Azir,mid,2,0
16.02,Corki,bot,2,0
16.02,Jarvan IV,jng,0,2
16.02,Jax,top,1,1
16.02,Jayce,jng,2,0
16.02,K'Sante,top,1,1
16.02,Kai'Sa,bot,1,1
16.02,Ryze,mid,2,0
16.02,Viktor,mid,0,2
16.02,Xin Zhao,jng,2,0
16.02,Akali,mid,0,1
16.02,Ashe,bot,0,1
16.02,Braum,sup,0,1
16.02,Cassiopeia,mid,1,0
16.02,Dr. Mundo,jng,0,1
16.02,Gnar,top,0,1
16.02,Karma,sup,0,1
16.02,Leona,sup,1,0
16.02,Lucian,bot,1,0
16.02,Miss Fortune,bot,1,0
16.02,Nami,sup,1,0
16.02,Ornn,top,1,0
16.02,Pantheon,jng,1,0
16.02,Swain,mid,1,0
16.02,Sylas,mid,0,1
16.02,Twisted Fate,mid,1,0
16.02,Wukong,jng,1,0
16.02,Zeri,bot,0,1
16.02,Ziggs,mid,1,0
16.02,Ziggs,bot,1,0
16.03,Orianna,mid,0,10
16.03,Jarvan IV,jng,3,6
16.03,Twisted Fate,mid,2,6
16.03,Vi,jng,4,4
16.03,Azir,mid,0,7
16.03,Neeko,sup,0,7
16.03,Varus,bot,1,6
16.03,Ashe,bot,4,2
16.03,Sivir,bot,1,5
16.03,Yorick,top,1,5
16.03,Ahri,mid,3,2
16.03,Jax,top,4,1
16.03,Nocturne,jng,2,3
16.03,Renekton,top,3,2
16.03,Rumble,top,1,4
16.03,Taliyah,mid,4,1
16.03,Ambessa,top,2,2
16.03,Galio,mid,3,1
16.03,Gwen,top,2,2
16.03,Lulu,sup,2,2
16.03,Nami,sup,3,1
16.03,Nautilus,sup,3,1
16.03,Pantheon,jng,2,2
16.03,Renata Glasc,sup,3,1
16.03,Zaahen,top,1,3
16.03,Aphelios,bot,3,0
16.03,K'Sante,top,1,2
16.03,Kai'Sa,bot,1,2
16.03,Karma,sup,3,0
16.03,Poppy,sup,0,3
16.03,Qiyana,jng,1,2
16.03,Seraphine,sup,3,0
16.03,Sion,top,2,1
16.03,Thresh,sup,3,0
16.03,Wukong,jng,2,1
16.03,Yone,mid,2,1
16.03,Annie,mid,0,2
16.03,Corki,bot,2,0
16.03,Ezreal,bot,2,0
16.03,Gnar,top,0,2
16.03,Kalista,bot,2,0
16.03,Maokai,jng,2,0
16.03,Mel,mid,2,0
16.03,Rakan,sup,1,1
16.03,Sylas,mid,1,1
16.03,Viktor,mid,1,1
16.03,Xin Zhao,jng,2,0
16.03,Yunara,bot,1,1
16.03,Ziggs,bot,0,2
16.03,Zoe,mid,2,0
16.03,Aatrox,top,1,0
16.03,Aatrox,jng,1,0
16.03,Akali,mid,0,1
16.03,Anivia,mid,1,0
16.03,Aurora,top,1,0
16.03,Bard,sup,1,0
16.03,Jayce,top,1,0
16.03,Jhin,bot,1,0
16.03,Jinx,bot,0,1
16.03,Kha'Zix,jng,1,0
16.03,Kog'Maw,bot,1,0
16.03,Lucian,bot,1,0
16.03,Miss Fortune,bot,1,0
16.03,Mordekaiser,top,1,0
16.03,Olaf,jng,1,0
16.03,Ryze,mid,1,0
16.03,Sejuani,jng,1,0
16.03,Varus,top,1,0
16.03,Xayah,bot,1,0
16.05,Jarvan IV,jng,2,6
16.05,Karma,sup,2,6
16.05,Ryze,mid,0,6
16.05,Seraphine,sup,2,4
16.05,Vi,jng,3,3
16.05,Rumble,top,2,3
16.05,Ahri,mid,3,1
16.05,Annie,mid,2,2
16.05,Jax,top,1,3
16.05,Orianna,mid,1,3
16.05,Renekton,top,4,0
16.05,Xin Zhao,jng,3,1
16.05,Ezreal,bot,2,1
16.05,Pantheon,jng,0,3
16.05,Rakan,sup,1,2
16.05,Twisted Fate,mid,1,2
16.05,Alistar,sup,2,0
16.05,Corki,bot,2,0
16.05,Galio,mid,0,2
16.05,Hwei,mid,2,0
16.05,Jhin,bot,1,1
16.05,Jinx,bot,2,0
16.05,LeBlanc,mid,0,2
16.05,Lulu,sup,1,1
16.05,Mel,mid,1,1
16.05,Nami,sup,2,0
16.05,Nautilus,sup,0,2
16.05,Poppy,jng,2,0
16.05,Sivir,bot,0,2
16.05,Varus,bot,1,1
16.05,Wukong,jng,1,1
16.05,Yunara,bot,2,0
16.05,Zaahen,top,2,0
16.05,Akali,mid,0,1
16.05,Ambessa,top,1,0
16.05,Aurora,mid,1,0
16.05,Caitlyn,bot,1,0
16.05,Dr. Mundo,jng,0,1
16.05,K'Sante,top,0,1
16.05,Kai'Sa,bot,0,1
16.05,Kalista,bot,0,1
16.05,Lux,sup,1,0
16.05,Maokai,jng,1,0
16.05,Neeko,sup,1,0
16.05,Olaf,jng,1,0
16.05,Ornn,top,1,0
16.05,Rek'Sai,top,0,1
16.05,Senna,bot,1,0
16.05,Sion,top,1,0
16.05,Thresh,sup,1,0
16.05,Tryndamere,top,1,0
16.05,Veigar,mid,1,0
16.05,Viktor,mid,1,0
16.05,Xayah,bot,1,0
16.07,Karma,sup,1,7
16.07,Nocturne,jng,3,5
16.07,Rumble,top,1,5
16.07,Azir,mid,3,2
16.07,Bard,sup,3,2
16.07,Varus,bot,3,2
16.07,Vi,jng,1,4
16.07,Ambessa,top,2,2
16.07,Ashe,bot,0,4
16.07,Nautilus,sup,2,2
16.07,Neeko,sup,4,0
16.07,Renekton,top,2,2
16.07,Ryze,mid,2,2
16.07,Ezreal,bot,3,0
16.07,Orianna,mid,0,3
16.07,Twisted Fate,mid,2,1
16.07,Vayne,top,1,2
16.07,Xin Zhao,jng,3,0
16.07,Yorick,top,2,1
16.07,Anivia,mid,1,1
16.07,Jarvan IV,jng,1,1
16.07,Jax,top,1,1
16.07,Lulu,sup,1,1
16.07,Nami,sup,1,1
16.07,Pantheon,jng,1,1
16.07,Skarner,jng,2,0
16.07,Viktor,mid,0,2
16.07,Yunara,bot,2,0
16.07,Ahri,mid,1,0
16.07,Annie,mid,1,0
16.07,Aphelios,bot,1,0
16.07,Aurora,mid,1,0
16.07,Caitlyn,bot,1,0
16.07,Jayce,top,1,0
16.07,K'Sante,top,1,0
16.07,Kai'Sa,bot,1,0
16.07,Kennen,top,0,1
16.07,Mel,mid,0,1
16.07,Naafiri,jng,1,0
16.07,Olaf,top,0,1
16.07,Qiyana,jng,0,1
16.07,Rakan,sup,0,1
16.07,Renata Glasc,sup,0,1
16.07,Sion,top,1,0
16.07,Sylas,mid,1,0
16.07,Ziggs,bot,1,0
16.08,Varus,bot,1,6
16.08,Ambessa,top,2,4
16.08,Ashe,bot,3,3
16.08,Jarvan IV,jng,4,1
16.08,Twisted Fate,mid,2,3
16.08,Aurora,mid,3,1
16.08,Ryze,mid,1,3
16.08,Karma,sup,1,2
16.08,Rumble,top,0,3
16.08,Vi,jng,1,2
16.08,Annie,mid,0,2
16.08,Azir,mid,0,2
16.08,Bard,sup,0,2
16.08,Gnar,top,2,0
16.08,Lucian,bot,2,0
16.08,Maokai,jng,1,1
16.08,Milio,sup,2,0
16.08,Nocturne,jng,2,0
16.08,Renekton,top,2,0
16.08,Seraphine,sup,2,0
16.08,Yorick,top,0,2
16.08,Ahri,mid,0,1
16.08,Alistar,sup,1,0
16.08,Caitlyn,bot,1,0
16.08,Cassiopeia,mid,1,0
16.08,Corki,bot,1,0
16.08,Ezreal,bot,0,1
16.08,Gwen,top,0,1
16.08,Jax,top,0,1
16.08,Jhin,bot,1,0
16.08,K'Sante,top,1,0
16.08,LeBlanc,mid,0,1
16.08,Lulu,sup,1,0
16.08,Naafiri,top,1,0
16.08,Nami,sup,1,0
16.08,Neeko,sup,1,0
16.08,Orianna,mid,0,1
16.08,Sylas,mid,1,0
16.08,Trundle,jng,1,0
16.08,Tryndamere,top,1,0
16.08,Vayne,top,0,1
16.08,Yone,mid,1,0
16.08,Ziggs,bot,0,1
16.09,Nocturne,jng,0,11
16.09,Jarvan IV,jng,2,5
16.09,Twisted Fate,mid,1,6
16.09,Karma,sup,3,3
16.09,Skarner,jng,3,3
16.09,Bard,sup,4,1
16.09,Naafiri,jng,2,3
16.09,Orianna,mid,1,4
16.09,Annie,mid,2,2
16.09,Ashe,bot,1,3
16.09,Cassiopeia,mid,2,2
16.09,Jhin,bot,4,0
16.09,Lucian,bot,3,1
16.09,Trundle,jng,2,2
16.09,Ambessa,top,2,1
16.09,Caitlyn,bot,3,0
16.09,Ezreal,bot,1,2
16.09,Milio,sup,3,0
16.09,Renekton,top,1,2
16.09,Rumble,top,2,1
16.09,Ryze,mid,2,1
16.09,Varus,bot,1,2
16.09,Vayne,top,0,3
16.09,Jax,top,1,1
16.09,K'Sante,top,2,0
16.09,Nautilus,sup,1,1
16.09,Seraphine,sup,0,2
16.09,Sion,top,2,0
16.09,Taliyah,mid,2,0
16.09,Yone,mid,2,0
16.09,Anivia,mid,0,1
16.09,Aurora,mid,0,1
16.09,Azir,mid,0,1
16.09,Elise,sup,1,0
16.09,Gnar,top,1,0
16.09,Hwei,mid,1,0
16.09,Jayce,top,0,1
16.09,Kai'Sa,bot,0,1
16.09,Kha'Zix,jng,0,1
16.09,Lee Sin,jng,1,0
16.09,Lulu,sup,1,0
16.09,Malphite,jng,1,0
16.09,Maokai,jng,1,0
16.09,Miss Fortune,bot,1,0
16.09,Neeko,sup,1,0
16.09,Olaf,top,1,0
16.09,Tristana,top,1,0
16.09,Vi,jng,1,0
16.09,Viktor,mid,1,0
16.09,Wukong,jng,1,0
16.09,Xin Zhao,jng,0,1
16.09,Zaahen,top,1,0
16.09,Ziggs,bot,0,1
